abstract,accession_number,alternate_title,api_link,api_model,ark,batch_ids,box_name,box_number,canonical_link,caption,catalog_key,collection,contributor,create_date,creator,csv_metadata_update_jobs,cultural_context,date_created,description,file_sets,folder_name,folder_number,genre,id,identifier,iiif_manifest,indexed_at,ingest_project,ingest_sheet,keywords,language,legacy_identifier,library_unit,license,location,modified_date,notes,physical_description_material,physical_description_size,preservation_level,project,provenance,published,publisher,related_material,related_url,representative_file_set,rights_holder,rights_statement,scope_and_contents,series,source,status,style_period,subject,table_of_contents,technique,terms_of_use,thumbnail,title,visibility,work_type
,Accession:319813,,https://api.dc.library.northwestern.edu/api/v2/works/4e8491ca-f301-4586-a20f-6a2848c6ee41,Work,ark:/81985/n2804xx2m,,,,https://dc.library.northwestern.edu/items/4e8491ca-f301-4586-a20f-6a2848c6ee41,Les Bourgeois,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Damblans, Eugene|Kolb, Eugene (Editor)|Michelet, Jules, 1798-1874",2021-03-15T20:51:55.832594Z,,,,"January 30, 1892",,inu-dil-e1a1b88b-0ee5-4419-85d3-49d4db3a8379.tif,,,caricatures,4e8491ca-f301-4586-a20f-6a2848c6ee41,,https://api.dc.library.northwestern.edu/api/v2/works/4e8491ca-f301-4586-a20f-6a2848c6ee41?as=iiif,2023-02-20T16:40:35.045523,None,None,,French,inu:dil-e1a1b88b-0ee5-4419-85d3-49d4db3a8379,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/dc5b2a96-f740-4dac-a312-73205b679355,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/4e8491ca-f301-4586-a20f-6a2848c6ee41/thumbnail,"La Caricature, année 13, no 631 (30 janvier 1892), cover",Public,Image
,Accession:319987,,https://api.dc.library.northwestern.edu/api/v2/works/514c6c9f-2ac3-423a-a004-ca8612d2d327,Work,ark:/81985/n2vq2sn9h,,,,https://dc.library.northwestern.edu/items/514c6c9f-2ac3-423a-a004-ca8612d2d327,Le Bon Chasseur,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Luque, Manuel, 1854-|Kolb, Eugene (Editor)",2021-03-15T21:14:07.552727Z,"V.D.H., Sc",,,"November 30, 1889",,inu-dil-0983745a-2532-47a0-8f05-d58641f1a2b2.tif,,,caricatures,514c6c9f-2ac3-423a-a004-ca8612d2d327,,https://api.dc.library.northwestern.edu/api/v2/works/514c6c9f-2ac3-423a-a004-ca8612d2d327?as=iiif,2023-02-20T16:40:58.707365,None,None,,French,inu:dil-0983745a-2532-47a0-8f05-d58641f1a2b2,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/b837eb57-6e91-4ffc-b86e-924d9d8b0cf5,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/514c6c9f-2ac3-423a-a004-ca8612d2d327/thumbnail,"La Caricature, no 518 (30 novembre 1889), cover",Public,Image
,Accession:320055,,https://api.dc.library.northwestern.edu/api/v2/works/85db8ec9-7677-4f61-bda3-43c95fa40ebe,Work,ark:/81985/n24f1mw4h,,,,https://dc.library.northwestern.edu/items/85db8ec9-7677-4f61-bda3-43c95fa40ebe,Intrigue de Couloir,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Kolb, Eugene (Editor)",2021-03-16T05:25:14.366479Z,"Sorel, A.",,,"February 19, 1887",,inu-dil-3830a4ad-d0ba-4946-b6ee-19af4128be7b.tif,,,caricatures,85db8ec9-7677-4f61-bda3-43c95fa40ebe,,https://api.dc.library.northwestern.edu/api/v2/works/85db8ec9-7677-4f61-bda3-43c95fa40ebe?as=iiif,2023-02-20T16:41:14.166319,None,None,,French,inu:dil-3830a4ad-d0ba-4946-b6ee-19af4128be7b,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/a150b6c1-bc66-4a96-ab4a-ec2ccac49d48,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/85db8ec9-7677-4f61-bda3-43c95fa40ebe/thumbnail,"La Caricature, no 373 (19 février 1887), cover",Public,Image
,Accession:320182,,https://api.dc.library.northwestern.edu/api/v2/works/54cba968-073c-4fe2-b9d9-c4eca191d2c9,Work,ark:/81985/n28s4k14q,,,,https://dc.library.northwestern.edu/items/54cba968-073c-4fe2-b9d9-c4eca191d2c9,Le Vernissage,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Robida, Albert, 1848-1926|Robida, Albert, 1848-1926|Kolb, Eugene (Editor)|Robida, Albert, 1848-1926",2021-03-15T21:46:00.044708Z,Yves et Barret,,,"May 9, 1885",,inu-dil-98ad9a3c-dcb2-45fc-8afb-01c8b33f560e.tif,,,caricatures,54cba968-073c-4fe2-b9d9-c4eca191d2c9,,https://api.dc.library.northwestern.edu/api/v2/works/54cba968-073c-4fe2-b9d9-c4eca191d2c9?as=iiif,2023-02-20T16:41:18.862729,None,None,,French,inu:dil-98ad9a3c-dcb2-45fc-8afb-01c8b33f560e,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/78559b11-60fc-42f7-935c-edddeb356395,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/54cba968-073c-4fe2-b9d9-c4eca191d2c9/thumbnail,"La Caricature, no 280 (9 mai 1885), cover",Public,Image
,Accession:320493,,https://api.dc.library.northwestern.edu/api/v2/works/57ac5587-be2e-47a4-a6c1-33a77331406a,Work,ark:/81985/n28k76x6v,,,,https://dc.library.northwestern.edu/items/57ac5587-be2e-47a4-a6c1-33a77331406a,Aventures et impressions de 845 touristes en Suisse,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Robida, Albert, 1848-1926|Robida, Albert, 1848-1926|Robida, Albert, 1848-1926|Kolb, Eugene (Editor)|Robida, Albert, 1848-1926",2021-03-15T22:28:42.279619Z,Yves et Barret,,,"August 7, 1880",,inu-dil-51624697-daca-478f-bbd0-5e967ff1549f.tif,,,caricatures,57ac5587-be2e-47a4-a6c1-33a77331406a,,https://api.dc.library.northwestern.edu/api/v2/works/57ac5587-be2e-47a4-a6c1-33a77331406a?as=iiif,2023-02-20T16:41:32.991586,None,None,,French,inu:dil-51624697-daca-478f-bbd0-5e967ff1549f,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/1032380d-659e-4699-8af0-df00dee6077e,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/57ac5587-be2e-47a4-a6c1-33a77331406a/thumbnail,"La Caricature, no 32 (7 août 1880), cover",Public,Image
,Accession:320138,,https://api.dc.library.northwestern.edu/api/v2/works/58efb020-94db-4aae-aca6-0f91c73128eb,Work,ark:/81985/n2m03z85p,,,,https://dc.library.northwestern.edu/items/58efb020-94db-4aae-aca6-0f91c73128eb,Carottes et Carottiers,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Kolb, Eugene (Editor)",2021-03-15T22:36:44.527077Z,"Draner, 1833-1926|Aubray, Maxime",,,"August 21, 1886",,inu-dil-5632a0ea-ae18-480b-9ec5-380e3c530dc8.tif,,,caricatures,58efb020-94db-4aae-aca6-0f91c73128eb,,https://api.dc.library.northwestern.edu/api/v2/works/58efb020-94db-4aae-aca6-0f91c73128eb?as=iiif,2023-02-20T16:41:43.848554,None,None,,French,inu:dil-5632a0ea-ae18-480b-9ec5-380e3c530dc8,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/1ba11191-a9ce-44ab-bcdc-548d0a3cb730,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/58efb020-94db-4aae-aca6-0f91c73128eb/thumbnail,"La Caricature, no 347 (21 août 1886), cover",Public,Image
,Accession:319950,,https://api.dc.library.northwestern.edu/api/v2/works/5a7c8bae-4904-420e-b4c7-2e3acca20a8d,Work,ark:/81985/n2319sf0d,,,,https://dc.library.northwestern.edu/items/5a7c8bae-4904-420e-b4c7-2e3acca20a8d,Quelques Costumes,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Kolb, Eugene (Editor)",2021-03-15T22:45:10.958032Z,"Draner, 1833-1926",,,"March 2, 1889",,inu-dil-7f0dc329-78c5-4948-9edc-339a8484b73a.tif,,,caricatures,5a7c8bae-4904-420e-b4c7-2e3acca20a8d,,https://api.dc.library.northwestern.edu/api/v2/works/5a7c8bae-4904-420e-b4c7-2e3acca20a8d?as=iiif,2023-02-20T16:41:48.083513,None,None,,French,inu:dil-7f0dc329-78c5-4948-9edc-339a8484b73a,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/fe26ef9e-f061-47c7-83d3-04cd68998bfb,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/5a7c8bae-4904-420e-b4c7-2e3acca20a8d/thumbnail,"La Caricature, no 479 (2 mars 1889), cover",Public,Image
,Accession:320087,,https://api.dc.library.northwestern.edu/api/v2/works/5d0aa4a0-9001-4ed6-96dc-bf1f83cf5361,Work,ark:/81985/n2w37m684,,,,https://dc.library.northwestern.edu/items/5d0aa4a0-9001-4ed6-96dc-bf1f83cf5361,Croquis Militaires,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Caran d'Ache, 1859-1909|Caran d'Ache, 1859-1909|Kolb, Eugene (Editor)",2021-03-15T23:00:43.881762Z,,,,"September 3, 1887",,inu-dil-765fd380-b19b-4f93-90a0-aa09472d5d67.tif,,,caricatures,5d0aa4a0-9001-4ed6-96dc-bf1f83cf5361,,https://api.dc.library.northwestern.edu/api/v2/works/5d0aa4a0-9001-4ed6-96dc-bf1f83cf5361?as=iiif,2023-02-20T16:42:07.185079,None,None,,French,inu:dil-765fd380-b19b-4f93-90a0-aa09472d5d67,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/3a0d0f9d-819f-4eb4-a512-9ca5cd8ac86d,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/5d0aa4a0-9001-4ed6-96dc-bf1f83cf5361/thumbnail,"La Caricature, no 401 (3 septembre 1887), cover",Public,Image
,Accession:320152,,https://api.dc.library.northwestern.edu/api/v2/works/605e2fcd-5510-4517-94d6-d14b4e9c36e2,Work,ark:/81985/n28p5vn2g,,,,https://dc.library.northwestern.edu/items/605e2fcd-5510-4517-94d6-d14b4e9c36e2,Paris en hiver,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Kolb, Eugene (Editor)",2021-03-16T02:43:38.304883Z,"Sorel, A.",,,"November 27, 1886",,inu-dil-c28ec5f6-fd76-4c8e-b18a-413ab893d6fd.tif,,,caricatures,605e2fcd-5510-4517-94d6-d14b4e9c36e2,,https://api.dc.library.northwestern.edu/api/v2/works/605e2fcd-5510-4517-94d6-d14b4e9c36e2?as=iiif,2023-02-20T16:42:09.520822,None,None,,French,inu:dil-c28ec5f6-fd76-4c8e-b18a-413ab893d6fd,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/92658465-e3b6-4a67-bf1e-426f60dd0840,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Caricatures and cartoons|Periodicals",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/605e2fcd-5510-4517-94d6-d14b4e9c36e2/thumbnail,"La Caricature, no 361 (27 novembre 1886), cover",Public,Image
,Accession:319760,,https://api.dc.library.northwestern.edu/api/v2/works/05adae55-4457-4618-9b99-1b7b84cd86e3,Work,ark:/81985/n24x54t9k,,,,https://dc.library.northwestern.edu/items/05adae55-4457-4618-9b99-1b7b84cd86e3,La Caricature,994711864202441,"La Caricature (1880-1893, 1899; Albert Robida, founding editor)","Robida, Albert, 1848-1926|Robida, Albert, 1848-1926|Kolb, Eugene (Editor)|Robida, Albert, 1848-1926",2021-03-15T15:51:49.845846Z,,,,1893,,inu-dil-9f9aedf2-dfcb-4c3f-895f-136edffad2f6.tif,,,caricatures,05adae55-4457-4618-9b99-1b7b84cd86e3,,https://api.dc.library.northwestern.edu/api/v2/works/05adae55-4457-4618-9b99-1b7b84cd86e3?as=iiif,2023-02-20T16:42:30.279042,None,None,,French,inu:dil-9f9aedf2-dfcb-4c3f-895f-136edffad2f6,Charles Deering McCormick Library of Special Collections,None,France--Paris,2021-06-10T16:43:09.761465Z,,,40 cm (height),Level 1,"{'cycle': None, 'desc': None, 'manager': None, 'name': None, 'proposer': None, 'task_number': 'Job:11735'}",,True,Au Bureau du Journal,,Hathi Trust Digital Library,https://iiif.dc.library.northwestern.edu/iiif/2/c092e5a2-c78c-47c1-aa69-b3176585b9bc,,No Copyright - Non-Commercial Use Only ,,,,Done,,"France--Paris|Satire, French|French wit and humor, Pictorial|Periodicals|Caricatures and cartoons",,,"The images on this web site are from material in the collections of the Charles Deering McCormick Library of Special Collections of Northwestern University Libraries, are provided for use by its students, faculty and staff, and by other researchers visiting this site, for research consultation and scholarly purposes only. Further distribution and/or any commercial use of the images from this site is not permitted.",https://api.dc.library.northwestern.edu/api/v2/works/05adae55-4457-4618-9b99-1b7b84cd86e3/thumbnail,"La Caricature, (1893), cover",Public,Image
